logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200815102547_07800803_006_01-189.log:	   Memory (MB)          :    7440        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200815231040_07880805_006_01-198.log:	   Memory (MB)          :    4385        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200816224501_08030805_006_01-199.log:	   Memory (MB)          :    1257        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200819101727_08410803_006_01-188.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200819101727_08410803_006_01-188.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200819230220_08490805_006_01-207.log:	   Memory (MB)          :    1762        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200820223641_08640805_006_01-203.log:	   Memory (MB)          :    1762        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200823100907_09020803_006_01-190.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200823100907_09020803_006_01-190.log:	   Memory (MB)          :    2132        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200823225401_09100805_006_01-201.log:	   Memory (MB)          :    1681        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200824094328_09170803_006_01-192.log:	   Memory (MB)          :    2135        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200824222822_09250805_006_01-204.log:	   Memory (MB)          :    2718        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200827100048_09630803_006_01-194.log:	   Memory (MB)          :      508     8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200827224541_09710805_006_01-206.log:	   Memory (MB)          :     581        8192      8192 
