https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368716/processed_ATL03_20221130132346_10811712_006_02.h5,ATL03_20221130132346_10811712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,10200MB,3271760KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368788/processed_ATL03_20221121140605_09441712_006_02.h5,ATL03_20221121140605_09441712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5775MB,2363974KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368807/processed_ATL03_20221113124825_08211712_006_02.h5,ATL03_20221113124825_08211712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,7051MB,2625787KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368945/processed_ATL03_20221116130546_08671712_006_02.h5,ATL03_20221116130546_08671712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,9912MB,3212614KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296369166/processed_ATL03_20221119114849_09121712_006_02.h5,ATL03_20221119114849_09121712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6742MB,2562267KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296369200/processed_ATL03_20221125122330_10041712_006_02.h5,ATL03_20221125122330_10041712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,8211MB,2863654KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296369248/processed_ATL03_20221120125728_09281712_006_02.h5,ATL03_20221120125728_09281712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,9562MB,3140747KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296369325/processed_ATL03_20221114122246_08361712_006_02.h5,ATL03_20221114122246_08361712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6390MB,2490160KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296369395/processed_ATL03_20221115133124_08521712_006_02.h5,ATL03_20221115133124_08521712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6711MB,2555947KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296369490/processed_ATL03_20221123131446_09741712_006_02.h5,ATL03_20221123131446_09741712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,8438MB,2910267KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296369609/processed_ATL03_20221123114029_09731712_006_02.h5,ATL03_20221123114029_09731712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,7754MB,2769894KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296369610/processed_ATL03_20221121123148_09431712_006_02.h5,ATL03_20221121123148_09431712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,10284MB,3288960KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296369621/processed_ATL03_20221117141426_08831712_006_02.h5,ATL03_20221117141426_08831712_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,8577MB,2938800KB
